ts,combustible,precio
2026-08-17T12:16Z,g95e5,1.734
2026-08-17T12:16Z,gA,1.909
2026-08-17T12:16Z,gP,1.959
2026-08-17T12:16Z,g98e5,1.854
2026-08-20T13:37Z,gA,1.929
2026-08-20T13:37Z,gP,1.979
2026-08-24T12:20Z,g95e5,1.754
2026-08-24T12:20Z,gA,1.969
2026-08-24T12:20Z,gP,2.019
2026-08-24T12:20Z,g98e5,1.874
2026-08-25T12:21Z,g95e5,1.759
2026-08-25T12:21Z,gA,1.974
2026-08-25T12:21Z,gP,2.024
2026-08-25T12:21Z,g98e5,1.879
2026-08-26T12:23Z,gA,1.964
2026-08-26T12:23Z,gP,2.014
2026-08-27T13:12Z,gA,1.949
2026-08-27T13:12Z,gP,1.999
2026-08-31T17:43Z,g95e5,1.754
2026-08-31T17:43Z,gA,1.929
2026-08-31T17:43Z,gP,1.979
2026-08-31T17:43Z,g98e5,1.874
