ts,combustible,precio
2026-08-16T16:10Z,g95e5,1.775
2026-08-16T17:10Z,gA,1.959
2026-08-16T19:12Z,g95e5,1.765
2026-08-16T20:08Z,gA,1.949
2026-08-17T07:41Z,gA,1.959
2026-08-17T09:27Z,g95e5,1.775
2026-08-17T10:19Z,gA,1.949
2026-08-17T13:30Z,g95e5,1.765
2026-08-17T16:13Z,g95e5,1.775
2026-08-17T17:15Z,gA,1.959
2026-08-17T19:19Z,g95e5,1.765
2026-08-17T20:12Z,gA,1.949
2026-08-17T22:11Z,g95e5,1.775
2026-08-17T22:11Z,gA,1.955
2026-08-17T22:11Z,g98e5,1.935
2026-08-18T10:15Z,g95e5,1.785
2026-08-18T10:15Z,gA,1.965
2026-08-18T13:34Z,g95e5,1.775
2026-08-18T13:34Z,gA,1.955
2026-08-18T17:16Z,g95e5,1.785
2026-08-18T17:16Z,gA,1.965
2026-08-18T20:10Z,g95e5,1.775
2026-08-18T20:10Z,gA,1.955
2026-08-18T22:09Z,gA,1.969
2026-08-18T22:09Z,glp,1.115
2026-08-19T07:28Z,g95e5,1.785
2026-08-19T09:20Z,gA,1.979
2026-08-19T10:16Z,g95e5,1.775
2026-08-19T13:35Z,gA,1.969
2026-08-19T16:16Z,gA,1.979
2026-08-19T18:15Z,g95e5,1.785
2026-08-19T19:16Z,gA,1.969
2026-08-19T20:12Z,g95e5,1.775
2026-08-19T22:12Z,g95e5,1.785
2026-08-19T22:12Z,gA,1.995
2026-08-19T22:12Z,g98e5,1.945
2026-08-20T08:22Z,gA,2.005
2026-08-20T09:21Z,g95e5,1.795
2026-08-20T11:15Z,gA,1.995
2026-08-20T12:21Z,g95e5,1.785
2026-08-20T16:19Z,g95e5,1.795
2026-08-20T17:17Z,gA,2.005
2026-08-20T19:22Z,g95e5,1.785
2026-08-20T20:15Z,gA,1.995
2026-08-20T22:14Z,gA,2.009
2026-08-20T22:14Z,g98e5,1.955
2026-08-21T09:23Z,g95e5,1.795
2026-08-21T09:23Z,gA,2.019
2026-08-21T13:36Z,g95e5,1.785
2026-08-21T13:36Z,gA,2.009
2026-08-21T17:17Z,g95e5,1.795
2026-08-21T21:12Z,g95e5,1.785
2026-08-21T22:10Z,gA,2.015
2026-08-21T22:10Z,g98e5,1.945
2026-08-22T08:14Z,g95e5,1.795
2026-08-22T08:14Z,gA,2.025
2026-08-22T12:13Z,g95e5,1.785
2026-08-22T12:13Z,gA,2.015
2026-08-23T08:14Z,g95e5,1.795
2026-08-23T09:15Z,gA,2.025
2026-08-23T11:10Z,g95e5,1.785
2026-08-23T12:13Z,gA,2.015
2026-08-23T17:11Z,g95e5,1.795
2026-08-23T17:11Z,gA,2.025
2026-08-23T21:10Z,g95e5,1.785
2026-08-23T21:10Z,gA,2.015
2026-08-24T08:33Z,g95e5,1.795
2026-08-24T09:34Z,gA,2.025
2026-08-24T11:16Z,g95e5,1.785
2026-08-24T12:20Z,gA,2.015
2026-08-24T16:21Z,g95e5,1.795
2026-08-24T19:20Z,g95e5,1.785
2026-08-24T22:13Z,g95e5,1.789
2026-08-24T22:13Z,gA,2.005
2026-08-24T22:13Z,g98e5,1.949
2026-08-25T09:23Z,g95e5,1.799
2026-08-25T09:23Z,gA,2.015
2026-08-25T12:21Z,g95e5,1.789
2026-08-25T12:21Z,gA,2.005
2026-08-25T16:22Z,g95e5,1.799
2026-08-25T16:22Z,gA,2.015
2026-08-25T19:21Z,g95e5,1.789
2026-08-25T19:21Z,gA,2.005
2026-08-25T22:13Z,g95e5,1.785
2026-08-25T22:13Z,gA,1.985
2026-08-25T22:13Z,g98e5,1.945
2026-08-25T22:13Z,glp,1.125
2026-08-26T09:28Z,g95e5,1.795
2026-08-26T09:28Z,gA,1.995
