ts,combustible,precio
2026-08-18T22:09Z,g95e5,1.795
2026-08-18T22:09Z,gA,1.939
2026-08-18T22:09Z,gP,2.029
2026-08-18T22:09Z,g98e5,1.935
2026-08-20T22:14Z,g95e5,1.805
2026-08-20T22:14Z,gA,1.959
2026-08-20T22:14Z,gP,2.049
2026-08-20T22:14Z,g98e5,1.945
2026-08-21T22:10Z,gA,1.949
2026-08-21T22:10Z,gP,2.039
2026-08-25T22:13Z,g95e5,1.809
2026-08-25T22:13Z,gA,1.959
2026-08-25T22:13Z,gP,2.049
2026-08-25T22:13Z,g98e5,1.949
2026-08-27T02:19Z,gA,1.949
2026-08-27T02:19Z,gP,2.039
2026-08-27T23:17Z,gA,1.939
2026-08-27T23:17Z,gP,2.029
2026-08-29T02:30Z,gA,1.925
2026-08-29T02:30Z,gP,2.015
