ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.805
2026-08-17T22:11Z,gA,1.899
2026-08-17T22:11Z,gP,1.969
2026-08-17T22:11Z,g98e5,1.925
2026-08-18T22:09Z,gA,1.915
2026-08-18T22:09Z,gP,1.985
2026-08-19T22:12Z,g95e5,1.815
2026-08-19T22:12Z,gA,1.919
2026-08-19T22:12Z,gP,1.989
2026-08-19T22:12Z,g98e5,1.935
2026-08-21T22:10Z,gA,1.929
2026-08-21T22:10Z,gP,1.999
2026-08-24T22:13Z,g95e5,1.819
2026-08-24T22:13Z,gP,1.989
2026-08-24T22:13Z,g98e5,1.939
2026-08-25T22:13Z,g95e5,1.825
2026-08-25T22:13Z,g98e5,1.945
2026-08-27T02:19Z,gA,1.909
2026-08-27T02:19Z,gP,1.969
2026-08-27T23:17Z,gA,1.899
2026-08-27T23:17Z,gP,1.959
2026-08-29T02:30Z,gA,1.895
2026-08-29T02:30Z,gP,1.955
2026-08-31T22:05Z,g95e5,1.839
2026-08-31T22:05Z,gA,1.774
2026-08-31T22:05Z,gP,1.834
2026-08-31T22:05Z,g98e5,1.979
