ts,combustible,precio
2026-08-16T16:10Z,g95e5,1.794
2026-08-17T08:28Z,g95e5,1.784
2026-08-17T08:28Z,gA,1.944
2026-08-17T08:28Z,gP,2.044
2026-08-17T13:30Z,g95e5,1.794
2026-08-17T16:13Z,gA,1.954
2026-08-17T16:13Z,gP,2.054
2026-08-18T08:20Z,g95e5,1.814
2026-08-18T08:20Z,gA,1.944
2026-08-18T08:20Z,gP,2.044
2026-08-18T13:34Z,g95e5,1.784
2026-08-18T13:34Z,gA,1.954
2026-08-18T13:34Z,gP,2.054
2026-08-18T16:16Z,g95e5,1.794
2026-08-18T22:09Z,gA,1.974
2026-08-18T22:09Z,gP,2.074
2026-08-19T08:21Z,g95e5,1.814
2026-08-19T08:21Z,gA,1.994
2026-08-19T08:21Z,gP,2.094
2026-08-19T13:35Z,g95e5,1.784
2026-08-19T16:16Z,g95e5,1.794
2026-08-19T16:16Z,gA,1.974
2026-08-19T16:16Z,gP,2.074
2026-08-19T22:12Z,g95e5,1.814
2026-08-19T22:12Z,gA,1.984
2026-08-19T22:12Z,gP,2.084
2026-08-19T22:12Z,g98e5,1.974
2026-08-20T08:22Z,g95e5,1.804
2026-08-20T08:22Z,gA,1.994
2026-08-20T08:22Z,gP,2.094
2026-08-20T12:21Z,gA,1.974
2026-08-20T12:21Z,gP,2.074
2026-08-20T16:19Z,g95e5,1.814
2026-08-20T16:19Z,gA,1.984
2026-08-20T16:19Z,gP,2.084
2026-08-21T08:23Z,gA,1.974
2026-08-21T08:23Z,gP,2.074
2026-08-21T09:23Z,g95e5,1.804
2026-08-21T13:36Z,g95e5,1.814
2026-08-21T13:36Z,gA,1.984
2026-08-21T13:36Z,gP,2.084
2026-08-22T08:14Z,g95e5,1.804
2026-08-22T08:14Z,gA,2.004
2026-08-22T08:14Z,gP,2.104
2026-08-22T12:13Z,gA,1.984
2026-08-22T12:13Z,gP,2.084
2026-08-22T16:09Z,g95e5,1.814
2026-08-23T08:14Z,gA,1.974
2026-08-23T08:14Z,gP,2.074
2026-08-23T10:11Z,g95e5,1.824
2026-08-23T12:13Z,gA,1.984
2026-08-23T12:13Z,gP,2.084
2026-08-23T15:10Z,g95e5,1.814
2026-08-24T08:33Z,gA,2.004
2026-08-24T08:33Z,gP,2.104
2026-08-24T09:34Z,g95e5,1.804
2026-08-24T12:20Z,gA,1.984
2026-08-24T12:20Z,gP,2.084
2026-08-24T13:57Z,g95e5,1.814
2026-08-25T08:27Z,g95e5,1.824
2026-08-25T08:27Z,gA,1.974
2026-08-25T08:27Z,gP,2.074
2026-08-25T12:21Z,g95e5,1.814
