ts,combustible,precio
2026-08-18T17:16Z,g95e5,1.519
2026-08-18T17:16Z,g95e5p,1.529
2026-08-19T00:28Z,g95e5,1.529
2026-08-19T00:28Z,gA,1.699
2026-08-19T00:28Z,gP,1.709
2026-08-19T00:28Z,g95e5p,1.539
2026-08-26T00:31Z,g95e5,1.539
2026-08-26T00:31Z,gA,1.729
2026-08-26T00:31Z,gP,1.739
2026-08-26T00:31Z,g95e5p,1.549
2026-09-01T01:28Z,g95e5,1.599
2026-09-01T01:28Z,gA,1.608
2026-09-01T01:28Z,gP,1.618
2026-09-01T01:28Z,g95e5p,1.609
2026-09-01T12:09Z,gA,1.628
2026-09-01T12:09Z,gP,1.638
2026-09-02T10:01Z,g95e5,1.609
2026-09-02T10:01Z,gA,1.648
2026-09-02T10:01Z,gP,1.658
2026-09-02T10:01Z,g95e5p,1.619
2026-09-03T18:56Z,gA,1.679
2026-09-03T18:56Z,gP,1.699
2026-09-03T18:56Z,g95e5p,1.669
