ts,combustible,precio
2026-08-17T04:29Z,gA,1.895
2026-08-17T07:41Z,gA,1.885
2026-08-17T09:27Z,g95e5,1.769
2026-08-17T09:27Z,gA,1.895
2026-08-17T13:30Z,g95e5,1.759
2026-08-17T13:30Z,gA,1.885
2026-08-17T22:11Z,g95e5,1.769
2026-08-17T22:11Z,gA,1.899
2026-08-17T22:11Z,gP,1.979
2026-08-17T22:11Z,g98e5,1.889
2026-08-18T08:20Z,g95e5,1.779
2026-08-18T10:15Z,gA,1.909
2026-08-18T11:14Z,g95e5,1.769
2026-08-18T13:34Z,gA,1.899
2026-08-18T22:09Z,g95e5,1.765
2026-08-18T22:09Z,gA,1.905
2026-08-18T22:09Z,gP,1.985
2026-08-18T22:09Z,g98e5,1.885
2026-08-18T22:09Z,glp,1.169
2026-08-19T05:19Z,gA,1.915
2026-08-19T08:21Z,gA,1.905
2026-08-19T09:20Z,g95e5,1.775
2026-08-19T13:35Z,g95e5,1.765
2026-08-19T22:12Z,g95e5,1.779
2026-08-19T22:12Z,gA,1.929
2026-08-19T22:12Z,gP,2.009
2026-08-19T22:12Z,g98e5,1.899
2026-08-20T05:20Z,gA,1.939
2026-08-20T07:31Z,gA,1.929
2026-08-20T09:21Z,g95e5,1.789
2026-08-20T11:15Z,gA,1.939
2026-08-20T12:21Z,g95e5,1.779
2026-08-20T14:23Z,gA,1.929
2026-08-20T22:14Z,gA,1.939
2026-08-20T22:14Z,gP,2.029
2026-08-20T22:14Z,g98e5,1.909
2026-08-21T09:23Z,g95e5,1.789
2026-08-21T10:17Z,gA,1.949
2026-08-21T13:36Z,g95e5,1.779
2026-08-21T13:36Z,gA,1.939
2026-08-21T22:10Z,gA,1.929
2026-08-21T22:10Z,gP,2.009
2026-08-21T22:10Z,g98e5,1.899
2026-08-22T08:14Z,g95e5,1.789
2026-08-22T09:15Z,gA,1.939
2026-08-22T12:13Z,g95e5,1.779
2026-08-22T12:13Z,gA,1.929
2026-08-23T09:15Z,g95e5,1.789
2026-08-23T09:15Z,gA,1.939
2026-08-23T12:13Z,g95e5,1.779
2026-08-23T12:13Z,gA,1.929
2026-08-24T04:33Z,gA,1.939
2026-08-24T07:47Z,gA,1.929
2026-08-24T09:34Z,g95e5,1.789
2026-08-24T09:34Z,gA,1.939
2026-08-24T12:20Z,g95e5,1.779
2026-08-24T12:20Z,gA,1.929
2026-08-24T22:13Z,g95e5,1.789
2026-08-24T22:13Z,gA,1.935
2026-08-24T22:13Z,gP,2.025
2026-08-24T22:13Z,g98e5,1.909
2026-08-25T05:21Z,gA,1.945
2026-08-25T08:27Z,gA,1.935
2026-08-25T09:23Z,g95e5,1.799
2026-08-25T12:21Z,g95e5,1.789
2026-08-25T22:13Z,gA,1.949
2026-08-25T22:13Z,gP,2.039
2026-08-25T22:13Z,glp,1.179
2026-08-26T09:28Z,g95e5,1.799
2026-08-26T09:28Z,gA,1.959
2026-08-26T12:23Z,g95e5,1.789
2026-08-26T12:23Z,gA,1.949
2026-08-27T02:19Z,gA,1.935
2026-08-27T02:19Z,gP,2.025
2026-08-27T23:17Z,g95e5,1.779
2026-08-27T23:17Z,gA,1.929
2026-08-27T23:17Z,gP,2.029
2026-08-29T02:30Z,gA,1.909
2026-08-29T02:30Z,gP,1.999
2026-08-29T02:30Z,g98e5,1.899
2026-08-29T09:27Z,g95e5,1.789
2026-08-29T14:44Z,g95e5,1.779
2026-08-30T11:12Z,gA,1.919
2026-08-30T15:33Z,gA,1.909
2026-08-31T10:09Z,g95e5,1.789
2026-08-31T10:09Z,gA,1.919
2026-08-31T17:43Z,g95e5,1.779
2026-08-31T17:43Z,gA,1.909
2026-08-31T22:05Z,g95e5,1.840
2026-08-31T22:05Z,gA,1.788
2026-08-31T22:05Z,gP,1.878
2026-08-31T22:05Z,g98e5,1.960
2026-09-01T06:52Z,gA,1.798
