ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.755
2026-08-17T22:11Z,gA,1.875
2026-08-17T22:11Z,g98e5,1.925
2026-08-17T22:11Z,gB,1.655
2026-08-18T22:09Z,gA,1.885
2026-08-18T22:09Z,gB,1.660
2026-08-19T22:12Z,g95e5,1.765
2026-08-19T22:12Z,gA,1.905
2026-08-19T22:12Z,g98e5,1.935
2026-08-19T22:12Z,gB,1.680
2026-08-20T22:14Z,gA,1.899
2026-08-20T22:14Z,gB,1.675
2026-08-24T22:13Z,g95e5,1.769
2026-08-24T22:13Z,gA,1.905
2026-08-24T22:13Z,g98e5,1.939
2026-08-24T22:13Z,gB,1.680
2026-08-27T02:19Z,gA,1.895
2026-08-27T02:19Z,gB,1.670
2026-08-27T23:17Z,gA,1.889
2026-08-27T23:17Z,gB,1.665
2026-08-29T02:30Z,gA,1.879
2026-08-29T02:30Z,gB,1.655
