ts,combustible,precio
2026-08-18T10:15Z,gA,1.839
2026-08-18T10:15Z,gP,1.879
2026-08-19T10:16Z,gA,1.849
2026-08-19T10:16Z,gP,1.889
2026-08-19T10:16Z,g98e5,1.979
2026-08-20T10:17Z,g95e5,1.729
2026-08-20T10:17Z,gA,1.879
2026-08-20T10:17Z,gP,1.919
2026-08-22T07:22Z,g95e5,1.739
2026-08-22T07:22Z,gA,1.889
2026-08-22T07:22Z,gP,1.929
2026-08-22T07:22Z,g98e5,1.989
2026-08-24T09:34Z,gA,1.879
2026-08-24T09:34Z,gP,1.919
2026-08-24T09:34Z,g98e5,1.979
2026-08-25T10:19Z,gA,1.859
2026-08-25T10:19Z,gP,1.899
2026-08-26T10:22Z,g95e5,1.719
2026-08-26T10:22Z,gA,1.849
2026-08-26T10:22Z,gP,1.889
2026-08-27T13:12Z,g95e5,1.699
2026-08-27T13:12Z,gA,1.819
2026-08-27T13:12Z,gP,1.859
2026-08-27T13:12Z,g98e5,1.989
2026-08-31T10:09Z,g98e5,1.999
2026-09-01T01:28Z,gA,1.719
2026-09-01T01:28Z,gP,1.759
2026-09-01T12:09Z,g95e5,1.759
2026-09-01T12:09Z,gA,1.699
2026-09-01T12:09Z,gP,1.739
2026-09-01T12:09Z,g98e5,2.059
2026-09-02T10:01Z,g98e5,1.999
2026-09-03T11:47Z,g95e5,1.799
2026-09-03T11:47Z,gA,1.779
2026-09-03T11:47Z,gP,1.819
2026-09-03T11:47Z,g98e5,2.019
