ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.785
2026-08-17T22:11Z,gA,1.895
2026-08-17T22:11Z,gP,1.985
2026-08-17T22:11Z,g98e5,1.955
2026-08-17T22:11Z,g95e5p,1.855
2026-08-18T22:09Z,gA,1.899
2026-08-18T22:09Z,gP,1.989
2026-08-18T22:09Z,glp,1.149
2026-08-19T22:12Z,g95e5,1.795
2026-08-19T22:12Z,gA,1.919
2026-08-19T22:12Z,gP,2.009
2026-08-19T22:12Z,g98e5,1.965
2026-08-19T22:12Z,g95e5p,1.865
2026-08-20T22:14Z,g95e5,1.809
2026-08-20T22:14Z,gP,2.019
2026-08-20T22:14Z,g98e5,1.989
2026-08-20T22:14Z,g95e5p,1.879
2026-08-21T22:10Z,gA,1.925
2026-08-21T22:10Z,gP,2.015
2026-08-21T22:10Z,g98e5,1.979
2026-08-24T22:13Z,g95e5,1.799
2026-08-24T22:13Z,gA,1.929
2026-08-24T22:13Z,gP,2.019
2026-08-24T22:13Z,g98e5,1.969
2026-08-24T22:13Z,g95e5p,1.869
2026-08-27T02:19Z,gA,1.919
2026-08-27T02:19Z,gP,2.009
2026-08-27T23:17Z,gA,1.909
2026-08-27T23:17Z,g98e5,1.979
2026-08-29T02:30Z,g95e5,1.795
2026-08-29T02:30Z,gA,1.899
2026-08-29T02:30Z,gP,1.989
2026-08-29T02:30Z,g98e5,1.965
2026-08-29T02:30Z,g95e5p,1.865
