ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.765
2026-08-17T22:11Z,gA,1.949
2026-08-17T22:11Z,gP,2.009
2026-08-17T22:11Z,g98e5,1.895
2026-08-17T22:11Z,g95e5p,1.825
2026-08-17T22:11Z,gB,1.579
2026-08-18T22:09Z,g95e5,1.759
2026-08-18T22:09Z,g98e5,1.889
2026-08-18T22:09Z,g95e5p,1.819
2026-08-18T22:09Z,gB,1.584
2026-08-19T22:12Z,g95e5,1.775
2026-08-19T22:12Z,gA,1.975
2026-08-19T22:12Z,gP,2.035
2026-08-19T22:12Z,g98e5,1.905
2026-08-19T22:12Z,g95e5p,1.835
2026-08-19T22:12Z,gB,1.604
2026-08-20T22:14Z,g95e5,1.769
2026-08-20T22:14Z,gP,2.045
2026-08-20T22:14Z,g98e5,1.909
2026-08-20T22:14Z,g95e5p,1.829
2026-08-20T22:14Z,gB,1.599
2026-08-21T22:10Z,gP,2.035
2026-08-21T22:10Z,g98e5,1.899
2026-08-24T22:13Z,g95e5,1.775
2026-08-24T22:13Z,gA,1.979
2026-08-24T22:13Z,gP,2.039
2026-08-24T22:13Z,g98e5,1.895
2026-08-24T22:13Z,g95e5p,1.835
2026-08-24T22:13Z,gB,1.604
2026-08-25T22:13Z,g95e5,1.785
2026-08-25T22:13Z,g98e5,1.905
2026-08-25T22:13Z,g95e5p,1.845
