ts,combustible,precio
2026-08-16T17:10Z,g95e5,1.594
2026-08-16T17:10Z,gA,1.714
2026-08-16T17:10Z,gP,1.764
2026-08-16T17:10Z,g98e5,1.724
2026-08-16T18:10Z,g95e5,1.589
2026-08-16T18:10Z,gA,1.709
2026-08-16T18:10Z,gP,1.759
2026-08-16T18:10Z,g98e5,1.719
2026-08-17T11:14Z,g95e5,1.594
2026-08-17T11:14Z,gA,1.714
2026-08-17T11:14Z,gP,1.764
2026-08-17T11:14Z,g98e5,1.724
2026-08-17T12:16Z,g95e5,1.589
2026-08-17T12:16Z,gA,1.709
2026-08-17T12:16Z,gP,1.759
2026-08-17T12:16Z,g98e5,1.719
2026-08-17T17:15Z,g95e5,1.594
2026-08-17T17:15Z,gA,1.714
2026-08-17T17:15Z,gP,1.764
2026-08-17T17:15Z,g98e5,1.724
2026-08-17T18:19Z,g95e5,1.589
2026-08-17T18:19Z,gA,1.709
2026-08-17T18:19Z,gP,1.759
2026-08-17T18:19Z,g98e5,1.719
2026-08-18T02:08Z,gA,1.749
2026-08-18T02:08Z,gP,1.799
2026-08-18T11:14Z,g95e5,1.594
2026-08-18T11:14Z,gA,1.754
2026-08-18T11:14Z,gP,1.804
2026-08-18T11:14Z,g98e5,1.724
2026-08-18T12:18Z,g95e5,1.589
2026-08-18T12:18Z,gA,1.749
2026-08-18T12:18Z,gP,1.799
2026-08-18T12:18Z,g98e5,1.719
2026-08-18T17:16Z,g95e5,1.594
2026-08-18T17:16Z,gA,1.754
2026-08-18T17:16Z,gP,1.804
2026-08-18T17:16Z,g98e5,1.724
2026-08-18T18:17Z,g95e5,1.589
2026-08-18T18:17Z,gA,1.749
2026-08-18T18:17Z,gP,1.799
2026-08-18T18:17Z,g98e5,1.719
2026-08-19T11:13Z,g95e5,1.594
2026-08-19T11:13Z,gA,1.754
2026-08-19T11:13Z,gP,1.804
2026-08-19T11:13Z,g98e5,1.724
2026-08-19T12:18Z,g95e5,1.589
2026-08-19T12:18Z,gA,1.749
2026-08-19T12:18Z,gP,1.799
2026-08-19T12:18Z,g98e5,1.719
2026-08-19T17:15Z,g95e5,1.594
2026-08-19T17:15Z,gA,1.754
2026-08-19T17:15Z,gP,1.804
2026-08-19T17:15Z,g98e5,1.724
2026-08-19T18:15Z,g95e5,1.589
2026-08-19T18:15Z,gA,1.749
2026-08-19T18:15Z,gP,1.799
2026-08-19T18:15Z,g98e5,1.719
2026-08-20T02:09Z,gA,1.769
2026-08-20T02:09Z,gP,1.819
2026-08-20T11:15Z,g95e5,1.594
2026-08-20T11:15Z,gA,1.774
2026-08-20T11:15Z,gP,1.824
2026-08-20T11:15Z,g98e5,1.724
2026-08-20T12:21Z,g95e5,1.589
2026-08-20T12:21Z,gA,1.769
2026-08-20T12:21Z,gP,1.819
2026-08-20T12:21Z,g98e5,1.719
2026-08-20T17:17Z,g95e5,1.594
2026-08-20T17:17Z,gA,1.774
2026-08-20T17:17Z,gP,1.824
2026-08-20T17:17Z,g98e5,1.724
2026-08-21T00:31Z,g95e5,1.589
2026-08-21T00:31Z,gA,1.769
2026-08-21T00:31Z,gP,1.819
2026-08-21T00:31Z,g98e5,1.719
2026-08-21T11:14Z,g95e5,1.594
2026-08-21T11:14Z,gA,1.774
2026-08-21T11:14Z,gP,1.824
2026-08-21T11:14Z,g98e5,1.724
2026-08-21T12:20Z,g95e5,1.589
2026-08-21T12:20Z,gA,1.769
2026-08-21T12:20Z,gP,1.819
2026-08-21T12:20Z,g98e5,1.719
2026-08-21T17:17Z,g95e5,1.594
2026-08-21T17:17Z,gA,1.774
2026-08-21T17:17Z,gP,1.824
2026-08-21T17:17Z,g98e5,1.724
2026-08-21T18:19Z,g95e5,1.589
2026-08-21T18:19Z,gA,1.769
2026-08-21T18:19Z,gP,1.819
2026-08-21T18:19Z,g98e5,1.719
2026-08-22T11:10Z,g95e5,1.594
2026-08-22T11:10Z,gA,1.774
2026-08-22T11:10Z,gP,1.824
2026-08-22T11:10Z,g98e5,1.724
2026-08-22T12:13Z,g95e5,1.589
2026-08-22T12:13Z,gA,1.769
2026-08-22T12:13Z,gP,1.819
2026-08-22T12:13Z,g98e5,1.719
2026-08-22T17:10Z,g95e5,1.594
2026-08-22T17:10Z,gA,1.774
2026-08-22T17:10Z,gP,1.824
2026-08-22T17:10Z,g98e5,1.724
2026-08-22T18:11Z,g95e5,1.589
2026-08-22T18:11Z,gA,1.769
2026-08-22T18:11Z,gP,1.819
2026-08-22T18:11Z,g98e5,1.719
2026-08-23T11:10Z,g95e5,1.594
2026-08-23T11:10Z,gA,1.774
2026-08-23T11:10Z,gP,1.824
2026-08-23T11:10Z,g98e5,1.724
2026-08-23T12:13Z,g95e5,1.589
2026-08-23T12:13Z,gA,1.769
2026-08-23T12:13Z,gP,1.819
2026-08-23T12:13Z,g98e5,1.719
2026-08-23T17:11Z,g95e5,1.594
2026-08-23T17:11Z,gA,1.774
2026-08-23T17:11Z,gP,1.824
2026-08-23T17:11Z,g98e5,1.724
2026-08-23T18:10Z,g95e5,1.589
2026-08-23T18:10Z,gA,1.769
2026-08-23T18:10Z,gP,1.819
2026-08-23T18:10Z,g98e5,1.719
2026-08-24T04:33Z,g95e5,1.609
2026-08-24T04:33Z,gA,1.779
2026-08-24T04:33Z,gP,1.829
2026-08-24T04:33Z,g98e5,1.739
2026-08-24T11:16Z,g95e5,1.614
2026-08-24T11:16Z,gA,1.784
2026-08-24T11:16Z,gP,1.834
2026-08-24T11:16Z,g98e5,1.744
2026-08-24T12:20Z,g95e5,1.609
2026-08-24T12:20Z,gA,1.779
2026-08-24T12:20Z,gP,1.829
2026-08-24T12:20Z,g98e5,1.739
