ts,combustible,precio
2026-08-17T22:11Z,gA,1.969
2026-08-18T22:09Z,g95e5,1.819
2026-08-18T22:09Z,g98e5,1.989
2026-08-19T22:12Z,g95e5,1.829
2026-08-19T22:12Z,gA,1.985
2026-08-19T22:12Z,g98e5,1.999
2026-08-20T22:14Z,g95e5,1.819
2026-08-21T22:10Z,gA,1.975
2026-08-21T22:10Z,g98e5,1.989
2026-08-24T22:13Z,g95e5,1.829
2026-08-24T22:13Z,gA,1.979
2026-08-24T22:13Z,g98e5,1.999
2026-08-25T22:13Z,g95e5,1.825
2026-08-25T22:13Z,g98e5,1.995
2026-08-27T02:19Z,g95e5,1.835
2026-08-27T02:19Z,gA,1.969
2026-08-27T02:19Z,g98e5,2.005
