ts,combustible,precio
2026-08-17T10:19Z,g95e5,1.729
2026-08-17T10:19Z,gA,1.819
2026-08-17T10:19Z,gP,1.859
2026-08-18T10:15Z,gA,1.829
2026-08-18T10:15Z,gP,1.869
2026-08-18T10:15Z,g98e5,1.889
2026-08-20T10:17Z,g95e5,1.739
2026-08-20T10:17Z,gA,1.849
2026-08-20T10:17Z,gP,1.889
2026-08-20T10:17Z,g98e5,1.899
2026-08-22T07:22Z,g95e5,1.749
2026-08-22T07:22Z,gA,1.859
2026-08-22T07:22Z,gP,1.899
2026-08-22T07:22Z,g98e5,1.909
2026-08-24T09:34Z,g95e5,1.759
2026-08-24T09:34Z,gA,1.879
2026-08-24T09:34Z,gP,1.919
2026-08-24T09:34Z,g98e5,1.899
2026-08-25T10:19Z,g95e5,1.779
2026-08-25T10:19Z,gA,1.889
2026-08-25T10:19Z,gP,1.929
2026-08-27T13:12Z,g95e5,1.759
2026-08-27T13:12Z,g98e5,1.909
2026-08-28T19:40Z,g95e5,1.749
2026-08-28T19:40Z,gA,1.829
2026-08-28T19:40Z,gP,1.869
2026-09-01T01:28Z,gA,1.729
2026-09-01T01:28Z,gP,1.769
2026-09-01T12:09Z,g95e5,1.809
2026-09-01T12:09Z,gA,1.709
2026-09-01T12:09Z,gP,1.749
2026-09-01T12:09Z,g98e5,1.969
