ts,combustible,precio
2026-08-18T15:19Z,g95e5,1.599
2026-08-18T15:19Z,gA,1.699
2026-08-19T00:28Z,g95e5,1.609
2026-08-19T00:28Z,gA,1.729
2026-08-20T12:21Z,g95e5,1.599
2026-08-20T12:21Z,gA,1.719
2026-08-26T00:31Z,g95e5,1.609
2026-08-26T00:31Z,gA,1.749
2026-09-01T01:28Z,g95e5,1.669
2026-09-01T01:28Z,gA,1.628
2026-09-01T12:09Z,gA,1.648
2026-09-02T10:01Z,g95e5,1.679
2026-09-02T10:01Z,gA,1.668
2026-09-08T22:05Z,g95e5,1.689
2026-09-08T22:05Z,gA,1.688
2026-09-14T14:29Z,g95e5,1.739
2026-09-14T14:29Z,gA,1.729
2026-09-14T19:39Z,g95e5,1.749
2026-09-14T19:39Z,gA,1.739
2026-09-15T01:01Z,g95e5,1.759
2026-09-15T01:01Z,gA,1.769
2026-09-19T01:50Z,g95e5,1.819
2026-09-19T01:50Z,gA,1.849
2026-09-21T14:36Z,g95e5,1.839
2026-09-21T14:36Z,gA,1.869
2026-09-23T18:00Z,g95e5,1.829
2026-09-23T18:00Z,gA,1.849
