ts,combustible,precio
2026-08-17T07:41Z,g95e5,1.824
2026-08-17T07:41Z,gA,1.994
2026-08-17T07:41Z,gP,2.074
2026-08-17T07:41Z,g95e5p,1.914
2026-08-17T10:19Z,gA,1.984
2026-08-17T10:19Z,gP,2.064
2026-08-17T13:30Z,g95e5,1.814
2026-08-17T13:30Z,g95e5p,1.904
2026-08-18T10:15Z,g95e5,1.824
2026-08-18T10:15Z,gA,1.994
2026-08-18T10:15Z,gP,2.074
2026-08-18T10:15Z,g95e5p,1.914
2026-08-18T13:34Z,g95e5,1.814
2026-08-18T13:34Z,gA,1.984
2026-08-18T13:34Z,gP,2.064
2026-08-18T13:34Z,g95e5p,1.904
2026-08-18T22:09Z,gA,2.004
2026-08-18T22:09Z,gP,2.084
2026-08-19T07:28Z,g95e5,1.824
2026-08-19T07:28Z,gA,2.014
2026-08-19T07:28Z,gP,2.094
2026-08-19T07:28Z,g95e5p,1.914
2026-08-19T13:35Z,g95e5,1.814
2026-08-19T13:35Z,gA,2.004
2026-08-19T13:35Z,gP,2.084
2026-08-19T13:35Z,g95e5p,1.904
2026-08-19T22:12Z,g95e5,1.834
2026-08-19T22:12Z,gA,2.014
2026-08-19T22:12Z,gP,2.094
2026-08-19T22:12Z,g98e5,1.954
2026-08-19T22:12Z,g95e5p,1.924
2026-08-20T07:31Z,gA,2.024
2026-08-20T07:31Z,gP,2.104
2026-08-20T10:17Z,g95e5,1.844
2026-08-20T10:17Z,g95e5p,1.934
2026-08-20T13:37Z,g95e5,1.834
2026-08-20T13:37Z,gA,2.014
2026-08-20T13:37Z,gP,2.094
2026-08-20T13:37Z,g95e5p,1.924
2026-08-21T07:33Z,g95e5,1.844
2026-08-21T07:33Z,gA,2.024
2026-08-21T07:33Z,gP,2.104
2026-08-21T07:33Z,g95e5p,1.934
2026-08-21T13:36Z,g95e5,1.834
2026-08-21T13:36Z,gA,2.014
2026-08-21T13:36Z,gP,2.094
2026-08-21T13:36Z,g95e5p,1.924
2026-08-24T07:47Z,g95e5,1.844
2026-08-24T07:47Z,gA,2.024
2026-08-24T07:47Z,gP,2.104
2026-08-24T07:47Z,g95e5p,1.934
2026-08-24T13:57Z,g95e5,1.834
2026-08-24T13:57Z,gA,2.014
2026-08-24T13:57Z,gP,2.094
2026-08-24T13:57Z,g95e5p,1.924
2026-08-25T07:34Z,g95e5,1.844
2026-08-25T07:34Z,g95e5p,1.934
2026-08-25T13:39Z,g95e5,1.834
2026-08-25T13:39Z,g95e5p,1.924
2026-08-26T10:22Z,g95e5,1.844
2026-08-26T10:22Z,gA,2.024
2026-08-26T10:22Z,gP,2.104
2026-08-26T10:22Z,g95e5p,1.934
2026-08-26T13:43Z,gA,2.014
2026-08-26T13:43Z,gP,2.094
2026-08-26T16:08Z,g95e5,1.834
2026-08-26T16:08Z,g95e5p,1.924
2026-08-27T02:19Z,gP,2.084
2026-08-27T02:19Z,g98e5,1.944
2026-08-27T02:19Z,g95e5p,1.909
2026-08-29T02:30Z,gA,2.009
2026-08-29T02:30Z,gP,2.079
2026-08-29T22:51Z,g95e5,1.864
2026-08-29T22:51Z,gA,2.039
2026-08-29T22:51Z,gP,2.109
2026-08-29T22:51Z,g98e5,1.974
2026-08-29T22:51Z,g95e5p,1.939
2026-08-30T11:12Z,gA,2.009
2026-08-30T11:12Z,gP,2.079
2026-08-30T23:58Z,g95e5,1.864
2026-08-30T23:58Z,gA,2.019
2026-08-30T23:58Z,gP,2.089
2026-08-30T23:58Z,g98e5,1.974
2026-08-30T23:58Z,g95e5p,1.939
2026-08-31T22:05Z,g95e5,1.905
2026-08-31T22:05Z,gA,1.878
2026-08-31T22:05Z,gP,1.948
2026-08-31T22:05Z,g98e5,2.015
2026-08-31T22:05Z,g95e5p,1.980
