ts,combustible,precio
2026-08-17T22:11Z,gA,1.865
2026-08-18T22:09Z,g95e5,1.805
2026-08-18T22:09Z,gA,1.875
2026-08-18T22:09Z,g98e5,1.975
2026-08-19T22:12Z,g95e5,1.825
2026-08-19T22:12Z,gA,1.889
2026-08-19T22:12Z,g98e5,1.995
2026-08-20T22:14Z,g95e5,1.809
2026-08-20T22:14Z,g98e5,1.989
2026-08-21T22:10Z,g95e5,1.815
2026-08-21T22:10Z,gA,1.895
2026-08-21T22:10Z,g98e5,1.985
2026-08-24T22:13Z,g95e5,1.819
2026-08-24T22:13Z,gA,1.899
2026-08-24T22:13Z,g98e5,1.989
2026-08-25T22:13Z,gA,1.895
2026-08-27T02:19Z,gA,1.889
2026-08-27T23:17Z,g95e5,1.825
2026-08-27T23:17Z,gA,1.885
2026-08-27T23:17Z,g98e5,2.005
2026-08-29T02:30Z,g95e5,1.809
2026-08-29T02:30Z,gA,1.869
2026-08-29T02:30Z,g98e5,1.979
